time,symbol,open,high,low,close,volume,wap,count
2026-08-05 19:32:25,NVDA,221.3600,221.4300,221.3600,221.4200,20930.0000,221.4100,93
2026-08-05 19:32:30,NVDA,221.4200,221.4200,221.3700,221.4000,13139.0000,221.3900,77
2026-08-05 19:32:35,NVDA,221.4100,221.4600,221.4000,221.4300,25994.0000,221.4350,92
2026-08-05 19:32:40,NVDA,221.4300,221.5000,221.4100,221.4700,20540.0000,221.4480,99
2026-08-05 19:32:45,NVDA,221.4600,221.4700,221.4200,221.4400,12855.0000,221.4430,69
2026-08-05 19:32:50,NVDA,221.4400,221.4400,221.4000,221.4300,10814.0000,221.4140,56
2026-08-05 19:32:55,NVDA,221.4300,221.5000,221.4200,221.4600,22031.0000,221.4790,125
2026-08-05 19:33:00,NVDA,221.4500,221.5000,221.4300,221.4600,23065.0000,221.4640,104
2026-08-05 19:33:05,NVDA,221.4500,221.4700,221.3300,221.3400,37083.0000,221.3850,127
2026-08-05 19:33:10,NVDA,221.3200,221.3500,221.2900,221.3100,20163.0000,221.3130,85
2026-08-05 19:33:15,NVDA,221.3200,221.3500,221.1800,221.2000,23986.0000,221.2760,92
2026-08-05 19:33:20,NVDA,221.2000,221.2400,221.1600,221.2200,17940.0000,221.1980,82
2026-08-05 19:33:25,NVDA,221.2200,221.2300,221.1300,221.1300,19412.0000,221.1920,128
2026-08-05 19:33:30,NVDA,221.1500,221.1900,221.1400,221.1800,12800.0000,221.1590,46
2026-08-05 19:33:35,NVDA,221.1800,221.1900,221.1300,221.1500,25874.0000,221.1510,141
2026-08-05 19:33:40,NVDA,221.1500,221.2000,221.1400,221.1700,14658.0000,221.1670,66
2026-08-05 19:33:45,NVDA,221.1700,221.2100,221.1500,221.1800,17942.0000,221.1930,114
2026-08-05 19:33:50,NVDA,221.1800,221.2200,221.1200,221.2000,24161.0000,221.1580,155
2026-08-05 19:33:55,NVDA,221.2000,221.2200,221.1600,221.1800,9045.0000,221.1960,41
2026-08-05 19:34:00,NVDA,221.1800,221.2400,221.1600,221.2100,20657.0000,221.2000,116
2026-08-05 19:34:05,NVDA,221.2100,221.2300,221.1700,221.1900,10684.0000,221.1940,69
2026-08-05 19:34:10,NVDA,221.1900,221.1900,221.1100,221.1200,17735.0000,221.1460,105
2026-08-05 19:34:15,NVDA,221.1200,221.1500,221.1100,221.1400,19204.0000,221.1240,91
2026-08-05 19:34:20,NVDA,221.1400,221.1900,221.1300,221.1400,16597.0000,221.1580,73
2026-08-05 19:34:25,NVDA,221.1400,221.2200,221.1300,221.2100,19477.0000,221.1870,83
2026-08-05 19:34:30,NVDA,221.2200,221.2700,221.2000,221.2200,13014.0000,221.2380,51
2026-08-05 19:34:35,NVDA,221.2100,221.3000,221.2100,221.3000,12089.0000,221.2350,46
2026-08-05 19:34:40,NVDA,221.3000,221.3000,221.2400,221.2500,16214.0000,221.2650,97
2026-08-05 19:34:45,NVDA,221.2500,221.2800,221.2400,221.2800,9336.0000,221.2620,49
2026-08-05 19:34:50,NVDA,221.2800,221.3100,221.2500,221.2900,13921.0000,221.2870,72
2026-08-05 19:34:55,NVDA,221.2900,221.3000,221.2700,221.2900,8856.0000,221.2890,45
2026-08-05 19:35:00,NVDA,221.2900,221.3200,221.2600,221.3000,26717.0000,221.2890,146
2026-08-05 19:35:05,NVDA,221.3100,221.3500,221.3000,221.3200,10023.0000,221.3220,66
2026-08-05 19:35:10,NVDA,221.3200,221.3200,221.2600,221.2700,27561.0000,221.2960,94
2026-08-05 19:35:15,NVDA,221.2600,221.2800,221.2500,221.2600,10705.0000,221.2700,43
2026-08-05 19:35:20,NVDA,221.2700,221.2700,221.1400,221.1500,19967.0000,221.1940,106
2026-08-05 19:35:25,NVDA,221.1400,221.1600,221.1200,221.1400,13029.0000,221.1440,69
2026-08-05 19:35:30,NVDA,221.1300,221.1600,221.1100,221.1600,10939.0000,221.1380,51
2026-08-05 19:35:35,NVDA,221.1400,221.2000,221.1400,221.1800,11464.0000,221.1690,65
2026-08-05 19:35:40,NVDA,221.1900,221.1900,221.1600,221.1800,15940.0000,221.1780,83
2026-08-05 19:35:45,NVDA,221.1800,221.2400,221.1800,221.2200,14798.0000,221.2060,65
2026-08-05 19:35:50,NVDA,221.2100,221.2400,221.1900,221.1900,6108.0000,221.2110,35
2026-08-05 19:35:55,NVDA,221.2000,221.3100,221.1900,221.2600,11437.0000,221.2450,75
2026-08-05 19:36:00,NVDA,221.2500,221.2800,221.2400,221.2700,13347.0000,221.2600,45
2026-08-05 19:36:05,NVDA,221.2700,221.2800,221.1300,221.1400,37938.0000,221.2230,148
2026-08-05 19:36:10,NVDA,221.1300,221.2100,221.1200,221.2100,10029.0000,221.1520,63
2026-08-05 19:36:15,NVDA,221.2100,221.2300,221.1900,221.2100,4579.0000,221.2080,35
2026-08-05 19:36:20,NVDA,221.2200,221.2300,221.1300,221.1500,9374.0000,221.1690,56
2026-08-05 19:36:25,NVDA,221.1600,221.1900,221.1100,221.1300,8046.0000,221.1490,47
2026-08-05 19:36:30,NVDA,221.1400,221.2400,221.1300,221.2300,39653.0000,221.2040,83
2026-08-05 19:36:35,NVDA,221.2300,221.2500,221.2100,221.2300,16685.0000,221.2380,92
2026-08-05 19:36:40,NVDA,221.2300,221.2400,221.1900,221.2000,17853.0000,221.2080,110
2026-08-05 19:36:45,NVDA,221.2000,221.2000,221.1800,221.2000,9136.0000,221.1900,61
2026-08-05 19:36:50,NVDA,221.1900,221.2100,221.1900,221.2100,5100.0000,221.1990,30
2026-08-05 19:36:55,NVDA,221.2100,221.2300,221.1700,221.1800,27176.0000,221.2080,176
2026-08-05 19:37:00,NVDA,221.1800,221.1900,221.1500,221.1500,6839.0000,221.1660,48
2026-08-05 19:37:05,NVDA,221.1700,221.1900,221.1300,221.1400,26675.0000,221.1650,91
2026-08-05 19:37:10,NVDA,221.1400,221.2500,221.1400,221.2200,9088.0000,221.2100,53
2026-08-05 19:37:15,NVDA,221.2300,221.2400,221.2000,221.2100,13262.0000,221.2210,73
2026-08-05 19:37:20,NVDA,221.2200,221.2300,221.1600,221.1700,42520.0000,221.1750,215
2026-08-05 19:37:25,NVDA,221.1700,221.1900,221.1600,221.1700,9509.0000,221.1760,58
2026-08-05 19:37:30,NVDA,221.1700,221.1900,221.1600,221.1600,10356.0000,221.1670,56
2026-08-05 19:37:35,NVDA,221.1700,221.1900,221.1600,221.1800,4497.0000,221.1720,26
2026-08-05 19:37:40,NVDA,221.1800,221.2200,221.1600,221.2000,16552.0000,221.1900,106
2026-08-05 19:37:45,NVDA,221.2100,221.2200,221.1800,221.1900,8335.0000,221.2070,42
2026-08-05 19:37:50,NVDA,221.1900,221.2600,221.1900,221.2400,35239.0000,221.2250,83
2026-08-05 19:37:55,NVDA,221.2300,221.2400,221.2100,221.2200,12210.0000,221.2300,67
2026-08-05 19:38:00,NVDA,221.2500,221.2700,221.2200,221.2200,10842.0000,221.2400,61
2026-08-05 19:38:05,NVDA,221.2400,221.2500,221.2100,221.2100,11544.0000,221.2320,75
2026-08-05 19:38:10,NVDA,221.2000,221.2700,221.2000,221.2700,5042.0000,221.2350,27
2026-08-05 19:38:15,NVDA,221.2600,221.2600,221.2000,221.2000,7182.0000,221.2290,45
2026-08-05 19:38:20,NVDA,221.2100,221.2200,221.0400,221.1500,37558.0000,221.1190,153
2026-08-05 19:38:25,NVDA,221.1500,221.1600,221.1200,221.1500,9910.0000,221.1370,41
2026-08-05 19:38:30,NVDA,221.1600,221.1900,221.1500,221.1900,6043.0000,221.1670,30
2026-08-05 19:38:35,NVDA,221.1900,221.2400,221.1600,221.2100,11238.0000,221.2060,69
2026-08-05 19:38:40,NVDA,221.2100,221.2200,221.1900,221.2100,7895.0000,221.2030,32
2026-08-05 19:38:45,NVDA,221.2000,221.2500,221.1900,221.2400,18319.0000,221.2240,85
2026-08-05 19:38:50,NVDA,221.2400,221.2900,221.2100,221.2800,11486.0000,221.2490,49
2026-08-05 19:38:55,NVDA,221.2900,221.3000,221.2400,221.2600,8214.0000,221.2710,50
2026-08-05 19:39:00,NVDA,221.2500,221.2700,221.2500,221.2600,19169.0000,221.2550,82
2026-08-05 19:39:05,NVDA,221.2600,221.2700,221.2200,221.2700,12710.0000,221.2490,63
2026-08-05 19:39:10,NVDA,221.2600,221.2800,221.2400,221.2700,9192.0000,221.2700,43
2026-08-05 19:39:15,NVDA,221.2700,221.3000,221.2600,221.2900,7087.0000,221.2830,47
2026-08-05 19:39:20,NVDA,221.3000,221.3200,221.2700,221.3200,25727.0000,221.3010,117
2026-08-05 19:39:25,NVDA,221.3200,221.3300,221.2600,221.2600,19759.0000,221.2900,130
2026-08-05 19:39:30,NVDA,221.2600,221.2800,221.1900,221.2000,8723.0000,221.2430,56
2026-08-05 19:39:35,NVDA,221.1800,221.1900,221.1400,221.1400,9868.0000,221.1600,54
2026-08-05 19:39:40,NVDA,221.1400,221.1700,221.1300,221.1500,9841.0000,221.1500,36
2026-08-05 19:39:45,NVDA,221.1500,221.2400,221.1400,221.2300,4811.0000,221.1790,38
2026-08-05 19:39:50,NVDA,221.2100,221.2200,221.1600,221.1700,7152.0000,221.1920,40
2026-08-05 19:39:55,NVDA,221.1800,221.2200,221.1600,221.2200,6927.0000,221.1930,32
2026-08-05 19:40:00,NVDA,221.2000,221.2500,221.1900,221.2200,12666.0000,221.2280,77
2026-08-05 19:40:05,NVDA,221.2100,221.2600,221.2100,221.2200,3789.0000,221.2260,33
2026-08-05 19:40:10,NVDA,221.2100,221.2700,221.1900,221.2500,13622.0000,221.2160,67
2026-08-05 19:40:15,NVDA,221.2600,221.3000,221.2100,221.2400,12744.0000,221.2590,58
2026-08-05 19:40:20,NVDA,221.2500,221.2700,221.2400,221.2700,6037.0000,221.2450,37
2026-08-05 19:40:25,NVDA,221.2900,221.2900,221.2500,221.2700,10376.0000,221.2700,45
